FID,IDtramMucN,tenTram,gio,ngay,toaDoX,toaDoY,mucNuoc,doCaoDinhT,doCaoChanT,baoDongI,baoDongII,baoDongIII,maXa,maHuyen,ghiChu,kinhDo,viDo,day,month,year
140,MN141,Phú An, ,2008-06-20,0,0,0,0.81,0,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,20,6,2008
141,MN142,Phú An, ,2008-06-21,0,0,0,0.79,-2.26,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,21,6,2008
142,MN143,Phú An, ,2008-06-22,0,0,0,0.8,-2.23,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,22,6,2008
143,MN144,Phú An, ,2008-06-23,0,0,0,0.82,-2.27,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,23,6,2008
144,MN145,Phú An, ,2008-06-24,0,0,0,0.83,-2.08,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,24,6,2008
145,MN146,Phú An, ,2008-06-25,0,0,0,0.8,-1.95,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,25,6,2008
146,MN147,Phú An, ,2008-06-26,0,0,0,0.86,-1.86,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,26,6,2008
147,MN148,Phú An, ,2008-06-27,0,0,0,0.82,-1.47,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,27,6,2008
148,MN149,Phú An, ,2008-06-28,0,0,0,0.88,-1.4,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,28,6,2008
149,MN150,Phú An, ,2008-06-29,0,0,0,0.87,-1.81,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,29,6,2008
150,MN151,Phú An, ,2008-06-30,0,0,0,0.88,-2,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,30,6,2008
151,MN152,Phú An, ,2008-07-01,0,0,0,0.91,-2.18,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,1,7,2008
152,MN153,Phú An, ,2008-07-02,0,0,0,1.01,-2.29,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,2,7,2008
153,MN154,Phú An, ,2008-07-03,0,0,0,1.05,-2.33,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,3,7,2008
154,MN155,Phú An, ,2008-07-04,0,0,0,1.12,0,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,4,7,2008
155,MN156,Phú An, ,2008-07-05,0,0,0,1.16,-2.31,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,5,7,2008
156,MN157,Phú An, ,2008-07-06,0,0,0,1.07,-2.12,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,6,7,2008
157,MN158,Phú An, ,2008-07-07,0,0,0,0.89,-2.05,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,7,7,2008
158,MN159,Phú An, ,2008-07-08,0,0,0,0.79,-1.97,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,8,7,2008
159,MN160,Phú An, ,2008-07-09,0,0,0,0.66,-1.72,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,9,7,2008
160,MN161,Phú An, ,2008-07-10,0,0,0,0.46,-1.35,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,10,7,2008
161,MN162,Phú An, ,2008-07-11,0,0,0,0.9,-1.3,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,11,7,2008
162,MN163,Phú An, ,2008-07-12,0,0,0,0.8,-1.44,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,12,7,2008
163,MN164,Phú An, ,2008-07-13,0,0,0,0.54,-1.62,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,13,7,2008
164,MN165,Phú An, ,2008-07-14,0,0,0,0.7,-1.88,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,14,7,2008
165,MN166,Phú An, ,2008-07-15,0,0,0,0.79,-1.99,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,15,7,2008
166,MN167,Phú An, ,2008-07-16,0,0,0,0.86,-2.09,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,16,7,2008
167,MN168,Phú An, ,2008-07-17,0,0,0,0.89,-2.07,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,17,7,2008
168,MN169,Phú An, ,2008-07-18,0,0,0,0.94,-2.07,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,18,7,2008
169,MN170,Phú An, ,2008-07-19,0,0,0,0.96,0,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,19,7,2008
170,MN171,Phú An, ,2008-07-20,0,0,0,0.99,-2,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,20,7,2008
171,MN172,Phú An, ,2008-07-21,0,0,0,0.93,-1.93,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,21,7,2008
172,MN173,Phú An, ,2008-07-22,0,0,0,1.07,-1.78,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,22,7,2008
173,MN174,Phú An, ,2008-07-23,0,0,0,1.13,-1.66,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,23,7,2008
174,MN175,Phú An, ,2008-07-24,0,0,0,1.03,-1.57,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,24,7,2008
175,MN176,Phú An, ,2008-07-25,0,0,0,1.04,-1.3,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,25,7,2008
176,MN177,Phú An, ,2008-07-26,0,0,0,1.02,-1.3,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,26,7,2008
177,MN178,Phú An, ,2008-07-27,0,0,0,0.97,-1.82,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,27,7,2008
178,MN179,Phú An, ,2008-07-28,0,0,0,0.56,-2.25,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,28,7,2008
179,MN180,Phú An, ,2008-07-29,0,0,0,0.73,-2.22,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,29,7,2008
180,MN181,Phú An, ,2008-07-30,0,0,0,0.82,-2.28,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,30,7,2008
181,MN182,Phú An, ,2008-07-31,0,0,0,0.96,-2.21,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,31,7,2008
182,MN183,Phú An, ,2008-08-01,0,0,0,1.08,-2,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,1,8,2008
183,MN184,Phú An, ,2008-08-02,0,0,0,1.21,0,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,2,8,2008
184,MN185,Phú An, ,2008-08-03,0,0,0,1.27,-1.98,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,3,8,2008
185,MN186,Phú An, ,2008-08-04,0,0,0,1.19,-1.84,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,4,8,2008
186,MN187,Phú An, ,2008-08-05,0,0,0,1.07,-1.76,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,5,8,2008
187,MN188,Phú An, ,2008-08-06,0,0,0,0.82,-1.59,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,6,8,2008
188,MN189,Phú An, ,2008-08-07,0,0,0,0.72,-1.53,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,7,8,2008
189,MN190,Phú An, ,2008-08-08,0,0,0,1.04,-1.28,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,8,8,2008
190,MN191,Phú An, ,2008-08-09,0,0,0,0.49,-1.47,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,9,8,2008
191,MN192,Phú An, ,2008-08-10,0,0,0,0.68,-1.56,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,10,8,2008
192,MN193,Phú An, ,2008-08-11,0,0,0,0.56,-1.66,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,11,8,2008
193,MN194,Phú An, ,2008-08-12,0,0,0,0.64,-1.74,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,12,8,2008
194,MN195,Phú An, ,2008-08-13,0,0,0,0.82,-1.89,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,13,8,2008
195,MN196,Phú An, ,2008-08-14,0,0,0,0.91,-1.94,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,14,8,2008
196,MN197,Phú An, ,2008-08-15,0,0,0,0.98,-2.04,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,15,8,2008
197,MN198,Phú An, ,2008-08-16,0,0,0,1.02,-1.98,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,16,8,2008
198,MN199,Phú An, ,2008-08-17,0,0,0,1.05,-1.9,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,17,8,2008
199,MN200,Phú An, ,2008-08-18,0,0,0,1.16,-0.56,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,18,8,2008
200,MN201,Phú An, ,2008-08-19,0,0,0,1.22,-1.8,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,19,8,2008
201,MN202,Phú An, ,2008-08-20,0,0,0,1.22,-1.5,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,20,8,2008
202,MN203,Phú An, ,2008-08-21,0,0,0,1.18,-1.32,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,21,8,2008
203,MN204,Phú An, ,2008-08-22,0,0,0,1.21,-1.35,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,22,8,2008
204,MN205,Phú An, ,2008-08-23,0,0,0,1.16,-1.46,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,23,8,2008
205,MN206,Phú An, ,2008-08-24,0,0,0,1.05,-1.67,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,24,8,2008
206,MN207,Phú An, ,2008-08-25,0,0,0,0.92,-1.8,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,25,8,2008
207,MN208,Phú An, ,2008-08-26,0,0,0,0.82,-1.88,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,26,8,2008
208,MN209,Phú An, ,2008-08-27,0,0,0,0.99,-1.97,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,27,8,2008
209,MN210,Phú An, ,2008-08-28,0,0,0,1.11,-2.06,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,28,8,2008
210,MN211,Phú An, ,2008-08-29,0,0,0,1.11,-1.99,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,29,8,2008
211,MN212,Phú An, ,2008-08-30,0,0,0,1.16,-1.78,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,30,8,2008
212,MN213,Phú An, ,2008-08-31,0,0,0,1.26,-1.62,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,31,8,2008
213,MN214,Phú An, ,2008-09-01,0,0,0,1.3,-0.73,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,1,9,2008
214,MN215,Phú An, ,2008-09-02,0,0,0,1.32,-1.39,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,2,9,2008
215,MN216,Phú An, ,2008-09-03,0,0,0,1.29,-1.14,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,3,9,2008
216,MN217,Phú An, ,2008-09-04,0,0,0,1.21,-1.18,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,4,9,2008
217,MN218,Phú An, ,2008-09-05,0,0,0,1.18,-1.27,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,5,9,2008
218,MN219,Phú An, ,2008-09-06,0,0,0,1.08,-1.39,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,6,9,2008
219,MN220,Phú An, ,2008-09-07,0,0,0,0.96,-1.14,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,7,9,2008
220,MN221,Phú An, ,2008-09-08,0,0,0,0.86,-1.36,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,8,9,2008
221,MN222,Phú An, ,2008-09-09,0,0,0,0.73,-1.3,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,9,9,2008
222,MN223,Phú An, ,2008-09-10,0,0,0,0.8,-1.33,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,10,9,2008
223,MN224,Phú An, ,2008-09-11,0,0,0,0.87,-1.68,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,11,9,2008
224,MN225,Phú An, ,2008-09-12,0,0,0,0.9,-1.73,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,12,9,2008
225,MN226,Phú An, ,2008-09-13,0,0,0,1.01,-1.92,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,13,9,2008
226,MN227,Phú An, ,2008-09-14,0,0,0,1.09,-1.71,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,14,9,2008
227,MN228,Phú An, ,2008-09-15,0,0,0,1.14,-1.6,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,15,9,2008
228,MN229,Phú An, ,2008-09-16,0,0,0,1.25,-1.41,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,16,9,2008
229,MN230,Phú An, ,2008-09-17,0,0,0,1.22,-1.19,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,17,9,2008
230,MN231,Phú An, ,2008-09-18,0,0,0,1.3,-1.33,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,18,9,2008
231,MN232,Phú An, ,2008-09-19,0,0,0,1.28,-1.46,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,19,9,2008
232,MN233,Phú An, ,2008-09-20,0,0,0,1.22,-1.72,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,20,9,2008
233,MN234,Phú An, ,2008-09-21,0,0,0,1.18,-1.88,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,21,9,2008
234,MN235,Phú An, ,2008-09-22,0,0,0,0.94,-2,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,22,9,2008
235,MN236,Phú An, ,2008-09-23,0,0,0,0.72,-2.04,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,23,9,2008
236,MN237,Phú An, ,2008-09-24,0,0,0,0.83,-2.2,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,24,9,2008
237,MN238,Phú An, ,2008-09-25,0,0,0,0.85,-2.12,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,25,9,2008
238,MN239,Phú An, ,2008-09-26,0,0,0,0.9,-1.96,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,26,9,2008
239,MN240,Phú An, ,2008-09-27,0,0,0,0.99,-1.68,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,27,9,2008
240,MN241,Phú An, ,2008-09-28,0,0,0,1.14,-1.43,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,28,9,2008
241,MN242,Phú An, ,2008-09-29,0,0,0,1.21,-1.14,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,29,9,2008
242,MN243,Phú An, ,2008-09-30,0,0,0,1.21,-1.14,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,30,9,2008
243,MN244,Phú An, ,2008-10-01,0,0,0,1.32,-1.28,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,1,10,2008
244,MN245,Phú An, ,2008-10-02,0,0,0,1.29,-1.34,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,2,10,2008
245,MN246,Phú An, ,2008-10-03,0,0,0,1.21,-1.47,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,3,10,2008
246,MN247,Phú An, ,2008-10-04,0,0,0,1.1,-1.59,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,4,10,2008
247,MN248,Phú An, ,2008-10-05,0,0,0,1.04,-1.59,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,5,10,2008
248,MN249,Phú An, ,2008-10-06,0,0,0,0.92,-1.56,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,6,10,2008
249,MN250,Phú An, ,2008-10-07,0,0,0,0.76,-1.5,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,7,10,2008
250,MN251,Phú An, ,2008-10-08,0,0,0,0.86,-1.33,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,8,10,2008
251,MN252,Phú An, ,2008-10-09,0,0,0,0.9,-1.16,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,9,10,2008
252,MN253,Phú An, ,2008-10-10,0,0,0,1.12,-1.18,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,10,10,2008
253,MN254,Phú An, ,2008-10-11,0,0,0,1.17,-1.22,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,11,10,2008
254,MN255,Phú An, ,2008-10-12,0,0,0,1.24,-1.13,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,12,10,2008
255,MN256,Phú An, ,2008-10-13,0,0,0,1.31,-1.85,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,13,10,2008
256,MN257,Phú An, ,2008-10-14,0,0,0,1.39,-0.83,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,14,10,2008
257,MN258,Phú An, ,2008-10-15,0,0,0,1.48,-0.98,1,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,15,10,2008
258,MN259,Phú An, ,2008-10-16,0,0,0,1.48,-1.16,1,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,16,10,2008
259,MN260,Phú An, ,2008-10-17,0,0,0,1.46,-1.3,1,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,17,10,2008
260,MN261,Phú An, ,2008-10-18,0,0,0,1.42,-1.43,1,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,18,10,2008
261,MN262,Phú An, ,2008-10-19,0,0,0,1.33,-1.52,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,19,10,2008
262,MN263,Phú An, ,2008-10-20,0,0,0,1.33,-1.52,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,20,10,2008
263,MN264,Phú An, ,2008-10-21,0,0,0,1.24,-1.47,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,21,10,2008
264,MN265,Phú An, ,2008-10-22,0,0,0,0.89,-1.44,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,22,10,2008
265,MN266,Phú An, ,2008-10-23,0,0,0,1.28,-1.27,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,23,10,2008
266,MN267,Phú An, ,2008-10-24,0,0,0,1.32,-1.08,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,24,10,2008
267,MN268,Phú An, ,2008-10-25,0,0,0,1.26,-1.14,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,25,10,2008
268,MN269,Phú An, ,2008-10-26,0,0,0,1.23,-0.95,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,26,10,2008
269,MN270,Phú An, ,2008-10-27,0,0,0,1.2,-1.04,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,27,10,2008
270,MN271,Phú An, ,2008-10-28,0,0,0,1.29,-1.23,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,28,10,2008
271,MN272,Phú An, ,2008-10-29,0,0,0,1.32,-1.39,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,29,10,2008
272,MN273,Phú An, ,2008-10-30,0,0,0,1.3,-1.5,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,30,10,2008
273,MN274,Phú An, ,2008-10-31,0,0,0,1.28,-1.64,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,31,10,2008
274,MN275,Phú An, ,2008-11-01,0,0,0,1.24,-1.69,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,1,11,2008
275,MN276,Phú An, ,2008-11-02,0,0,0,1.14,-1.7,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,2,11,2008
276,MN277,Phú An, ,2008-11-03,0,0,0,1.07,-1.72,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,3,11,2008
277,MN278,Phú An, ,2008-11-04,0,0,0,1.06,-1.58,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,4,11,2008
278,MN279,Phú An, ,2008-11-05,0,0,0,1.08,-1.38,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,5,11,2008
279,MN280,Phú An, ,2008-11-06,0,0,0,1.1,-1.22,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,6,11,2008
280,MN281,Phú An, ,2008-11-07,0,0,0,0.42,-1.08,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,7,11,2008
281,MN282,Phú An, ,2008-11-08,0,0,0,1.11,-0.87,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,8,11,2008
282,MN283,Phú An, ,2008-11-09,0,0,0,1.21,-0.78,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,9,11,2008
283,MN284,Phú An, ,2008-11-10,0,0,0,1.3,-0.53,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,10,11,2008
